"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
2.02085806426778,5.98395682897531,4.65958315075763,4.2163534748621e-05,0.00637570249135452,2.09275784274277,"PCAT19"
-2.34767068307904,7.00621307882348,-4.65866687481762,4.22806324268886e-05,0.00637570249135452,2.09021313049648,"SST"
1.86394150370152,7.55340360698765,4.65781913683636,4.23892571295225e-05,0.00637570249135452,2.08785885123781,"LINC01896"
2.33013299115873,5.14124342654115,4.65358690842955,4.29356886747415e-05,0.00641273034066523,2.0761066544973,"TCIRG1"
1.88638176818513,8.32832515964685,4.64319225717151,4.43074591274462e-05,0.00657165772252775,2.04725136730647,"PECAM1"
1.40330535346804,7.58953426407709,4.64074340469015,4.46368778711286e-05,0.00657485819014873,2.04045527756334,"XBP1"
1.22271812339459,8.97116258004499,4.63610313444357,4.52677309208734e-05,0.00662211093841106,2.02757949717032,"CDK10"
1.53906693777682,7.80596936554317,4.62424643834863,4.69199252073793e-05,0.00677197227178021,1.99469140860384,"NR2E1"
0.976464649611708,8.59737350056352,4.62420149992534,4.69262991021383e-05,0.00677197227178021,1.9945667908629,"DVL2"
1.44401470474307,9.38855500548537,4.61633186729667,4.8055778421218e-05,0.00688842493637836,1.97274749294657,"CBFA2T2"
1.35028204593346,7.49176105334365,4.61040940375588,4.89234465862091e-05,0.00696604648125502,1.95633192429923,"LRP10"
2.31011560563547,9.81854401301154,4.60011876935209,5.04679884984308e-05,0.00713837945926811,1.92781924980983,"MYO10"
2.36990219849985,10.0110453785089,4.58566245030495,5.27193306769731e-05,0.00740775963551837,1.88778704024769,"ID4"
1.17382044294493,7.27785793384449,4.58203480738194,5.32996536493314e-05,0.00741080390776277,1.87774560271823,"LAMB2"
1.79151257272572,8.41439227170788,4.58119462022032,5.34349565406623e-05,0.00741080390776277,1.87542017710986,"LOC286437"
-2.21804953936375,6.14723552676456,-4.57131334441863,5.5051872839716e-05,0.0075857929039397,1.84807813729759,"TYRP1"
1.13598979153326,10.2159574309245,4.56718444227848,5.57417100805251e-05,0.00763161181987086,1.83665698902402,"PTTG1IP"
1.8800893358015,5.81782535643702,4.56491755951339,5.61240674900957e-05,0.00763501804747429,1.8303874061938,"MUC1"
1.69623809502883,12.1656802746181,4.56027531719454,5.6915168134328e-05,0.00765692845020014,1.81755032758364,"COX3"
1.4634682390759,8.95736021788154,4.5583197475561,5.72517056632965e-05,0.00765692845020014,1.81214348850498,"YLPM1"
-1.12490179133334,7.98764779157516,-4.5576891729764,5.73606401363434e-05,0.00765692845020014,1.8104001577582,"COPS7A"
1.90997297609087,11.2153430096779,4.55219848798377,5.83178572607925e-05,0.00773635276631059,1.79522245137194,"FGFR3"
0.990795479918814,10.2873631397654,4.54591366281664,5.943286011126e-05,0.00783347645074773,1.77785445901862,"IGF1R"
-1.49472964496473,7.05874516287881,-4.54347101919385,5.98718623702378e-05,0.00783347645074773,1.77110568828799,"HMGCLL1"
-1.7082891211598,3.76934080569191,-4.54088044484188,6.03409441070252e-05,0.00783347645074773,1.7639490773638,"AICDA"
2.35031176626704,12.917780889044,4.53991287727974,6.0517071559761e-05,0.00783347645074773,1.76127634834435,"MEG3"
1.75310355164649,10.947349691508,4.52822798916355,6.26845134448263e-05,0.00806515565153374,1.72900900338476,"IGFBP7"
-1.11930541779772,7.47002580035463,-4.51892481201896,6.44647131649801e-05,0.00824453499268051,1.70333201636604,"INTS6L"
1.77455694427697,9.1505949213381,4.50230137729887,6.77705389268241e-05,0.00853857495531598,1.65748087188193,"RAB13"
2.02092698601852,10.8779418304919,4.50188242649584,6.785597559828e-05,0.00853857495531598,1.65632581285692,"KIF5B"
